Date,qqq_return,predicted_volatility,leverage,strategy_return
2024-10-14,0.008391423321215896,0.2055630624805999,1.1507590955023352,0.009656506711099607
2024-10-15,-0.013366853269091261,0.21579143169913392,1.1626523147579313,-0.015541002894338575
2024-10-16,0.0001222112634995387,0.20826129913745395,1.1619020890229872,0.00014199752236225275
2024-10-17,0.0006925295073085813,0.19767808076931867,1.1689044474699524,0.0008095008210971756
2024-10-18,0.006554793986860652,0.19025775340463683,1.1863186302092783,0.007776074223796543
2024-10-21,0.001921260695770366,0.19345546198083144,1.2095346785433116,0.0023238314380565088
2024-10-22,0.001090003956361274,0.19108019912848467,1.2245805752874732,0.0013347976719465108
2024-10-23,-0.015323847038825278,0.20242372858882604,1.239811590515827,-0.018998683170027213
2024-10-24,0.008108771736893283,0.20070717541135186,1.2389427695380781,0.010046304113258657
2024-10-25,0.006093631419897161,0.21039863219941748,1.2401523981035454,0.007557031618544576
2024-10-28,0.00016145710028259153,0.20471730545038608,1.2307102625072046,0.0001987069102724403
2024-10-29,0.00960841007834401,0.19822447344352906,1.228980436965741,0.011808548016629252
2024-10-30,-0.007557533617137735,0.20512929816867814,1.2348378918538843,-0.009332328879401221
2024-10-31,-0.025242769642891516,0.23222704355279378,1.2319116398508336,-0.03109686174515133
2024-11-01,0.007398981829327633,0.21835342124890098,1.2113356154847015,0.008962650208188712
2024-11-04,-0.0029132165721791337,0.2191301141244682,1.1992623813183192,-0.0034937110436475387
2024-11-05,0.012756836078578582,0.20865838916215712,1.1886464365947635,0.015163367747025949
2024-11-06,0.027163234415101156,0.1803297293636002,1.1903708290681565,0.03233432187087665
2024-11-07,0.015744175047486042,0.17192377833703615,1.2099635138191145,0.019049877362639436
2024-11-08,0.0011685952966438151,0.1691029806082013,1.2441757104335347,0.001453937883411106
2024-11-11,-0.0005834958480874786,0.1690858007631587,1.2867599595245205,-0.0007508190938677697
2024-11-12,-0.001810001067949818,0.1667741402306759,1.3216289289067875,-0.0023921497727546594
2024-11-13,-0.0012867453699501041,0.16586097115579945,1.353884280242387,-0.0017421043290501207
2024-11-14,-0.006949754679178466,0.17009895619492912,1.3817755899657984,-0.009603001371939392
2024-11-15,-0.023825865803237423,0.18874804118497268,1.3977677937617194,-0.03330302787825397
